symbol,group,watchlist_section,exit,exit_label,period,bars,cagr,sharpe,max_drawdown,calmar,turnover_per_year
SPGI,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.3159978606739411,1.162294443780935,-0.19535216219831286,1.6175805638288971,15.333333333333334
SPGI,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.2012244390658413,0.7932800630017833,-0.27205522338758314,0.7396455637213301,14.666666666666666
SPGI,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.06996056075676105,0.5392502726646476,-0.23462379463101657,0.298181865427525,18.68702290076336
SPGI,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.09917160304743122,0.6954832291624659,-0.2673530979680482,0.3709386717459447,17.31297709923664
SPGI,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.13557752791656874,0.8968684904612586,-0.22866402525521057,0.5929114899698431,16.213740458015266
SPGI,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.13557752791656874,0.8968684904612586,-0.22866402525521057,0.5929114899698431,16.213740458015266
SPGI,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.13557752791656874,0.8968684904612586,-0.22866402525521057,0.5929114899698431,16.213740458015266
SPGI,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.05792237458662575,0.4348752031920701,-0.31681232014146143,0.1828286682814688,16.213740458015266
SPLV,Factor/style ETF,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.060966404027593235,0.8665587665604536,-0.07323518931334694,0.8324741780449286,15.78131212723658
SPLV,Factor/style ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.06526146698012503,0.9786981247351372,-0.0732351893133465,0.8911217079114135,14.278330019880716
SPLV,Factor/style ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.07540127325218626,1.112068164046641,-0.07323518931334683,1.0295770920939598,13.276341948310138
SPLV,Factor/style ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.061617686324629384,0.9568006386779009,-0.07323518931334683,0.8413672020562362,12.77534791252485
SPLV,Factor/style ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.05917188522581207,0.9192144167522199,-0.07323518931334683,0.8079706733963236,11.773359840954274
SPLV,Factor/style ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.04998034725032019,0.6772345816126034,-0.09388283807295172,0.5323693688454851,12.77534791252485
SPLV,Factor/style ETF,,channel,Donchian exit channel (Turtle),2020-2022,756,0.12184045294292423,0.6976676016297606,-0.26946427742425805,0.45215808977563476,18.333333333333332
SPLV,Factor/style ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.08181926712773291,0.5723266517921504,-0.2197625318779075,0.3723076287325852,19.0
SPLV,Factor/style ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.10343491175961339,0.6975864077059278,-0.1818776193551349,0.5687061009834641,18.333333333333332
SPLV,Factor/style ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.09964746664844926,0.6763454005742107,-0.1818776193551349,0.5478819604179954,18.333333333333332
SPLV,Factor/style ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.09964746664844926,0.6763454005742107,-0.1818776193551349,0.5478819604179954,18.333333333333332
SPLV,Factor/style ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.009708937351217362,0.14307494449972197,-0.325684698527966,0.029810848944085935,18.333333333333332
SPLV,Factor/style ETF,,channel,Donchian exit channel (Turtle),2023-present,917,0.012206243829528729,0.1976127738427328,-0.11535609029978233,0.1058136054872151,18.412213740458014
SPLV,Factor/style ETF,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.01931841141274604,0.2961436337195045,-0.11903833436391753,0.16228731287256457,17.862595419847327
SPLV,Factor/style ETF,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.034014011393891375,0.4805763970739868,-0.09638801634847194,0.35288630975577295,16.763358778625953
SPLV,Factor/style ETF,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.04915746381083519,0.656282628023717,-0.06652071100678614,0.7389798314966953,15.664122137404581
SPLV,Factor/style ETF,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.04915746381083519,0.656282628023717,-0.06652071100678614,0.7389798314966953,15.664122137404581
SPLV,Factor/style ETF,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.004880848866897214,0.1003160875003565,-0.1493540134456276,0.03267973022147201,14.83969465648855
SPOT,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,441,0.36448624281872144,1.2168844833777992,-0.15907398553811714,2.291300124188965,16.0
SPOT,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,441,0.1593929950484858,0.6897402953710471,-0.24486162997814598,0.650951294666754,16.571428571428573
SPOT,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,441,0.061720473269633036,0.37128468149841787,-0.24486162997814598,0.2520626578984287,16.571428571428573
SPOT,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,441,0.0510410858429442,0.33494665811495367,-0.2191041577665076,0.2329535247675997,15.428571428571429
SPOT,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,441,0.08884346216316441,0.5059949924395485,-0.16545046813646935,0.5369792129562498,13.142857142857142
SPOT,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,441,0.19270397913163206,0.7130482466329857,-0.19750270805090597,0.9757029715357773,13.142857142857142
SPOT,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.39232964457083996,0.9587213813184888,-0.3133910855830402,1.251885144853245,18.666666666666668
SPOT,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.1711896283367944,0.5828277552441463,-0.42094070439313813,0.4066834747748976,19.666666666666668
SPOT,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.2222616878710275,0.6924415761626037,-0.40031593733953863,0.5552156862606006,19.0
SPOT,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.2222616878710275,0.6924415761626037,-0.40031593733953863,0.5552156862606006,19.0
SPOT,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.2222616878710275,0.6924415761626037,-0.40031593733953863,0.5552156862606006,19.0
SPOT,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.26247526463668014,0.7327006675593223,-0.42094070439313847,0.6235445085195201,17.0
SPOT,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.31932119118889424,1.0944171090978851,-0.3184464701212575,1.002746838636031,15.114503816793894
SPOT,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.3006329533182024,1.1029234544266464,-0.20875430525722116,1.4401281590229766,16.213740458015266
SPOT,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.3234266383578599,1.1588495095328861,-0.20875430525722116,1.5493172126885848,15.664122137404581
SPOT,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.3234266383578599,1.1588495095328861,-0.20875430525722116,1.5493172126885848,15.664122137404581
SPOT,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.3234266383578599,1.1588495095328861,-0.20875430525722116,1.5493172126885848,15.664122137404581
SPOT,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.4879414003411766,1.5009508322733696,-0.22118814367285355,2.2060016067717543,12.366412213740459
SPY,Broad index ETF,Indices,channel,Donchian exit channel (Turtle),2016-2019,1006,0.10533337256130415,1.1788753443890982,-0.07634413070000168,1.3797180162443299,15.78131212723658
SPY,Broad index ETF,Indices,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.07327946082368442,0.9664373091525168,-0.07031375024106568,1.042178244972726,17.284294234592444
SPY,Broad index ETF,Indices,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.09458210694877422,1.2161336458739227,-0.06555932119263586,1.4426950314335842,15.280318091451292
SPY,Broad index ETF,Indices,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.08853350380284275,1.1727494768854119,-0.06555932119263641,1.3504335034632236,14.779324055666004
SPY,Broad index ETF,Indices,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.09439567242314761,1.2604495864760314,-0.06555932119263619,1.4398512782916124,13.777335984095428
SPY,Broad index ETF,Indices,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.07842227934586021,0.9009802178449708,-0.09479480433265819,0.8272845742753708,13.777335984095428
SPY,Broad index ETF,Indices,channel,Donchian exit channel (Turtle),2020-2022,756,0.12847411657404106,0.6800611809229496,-0.17642698507633758,0.7281999208820127,20.0
SPY,Broad index ETF,Indices,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.1571428705997968,0.8924616032708605,-0.10512318192269121,1.4948450734240661,21.333333333333332
SPY,Broad index ETF,Indices,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.1571428705997968,0.8924616032708605,-0.10512318192269121,1.4948450734240661,21.333333333333332
