variant,cagr,vol,sharpe,max_drawdown,calmar,avg_gross,turnover_yr,dd_2020 covid,dd_2022 bear
S0,0.5652745128687666,0.2635086679714735,1.8340055277463743,-0.21699963691226176,2.6049560308588022,0.949667497921862,12.317206982543611,-0.16928323811576818,-0.20990846300950639
S1,0.494628864466818,0.24146582906279196,1.7867998622933996,-0.19532185954723758,2.53237843226244,0.9519479934351042,13.6296119035917,-0.1443831176391127,-0.19532185954723735
S2,0.4004978664859751,0.18187646205009586,1.944293907906946,-0.1465398291291501,2.7330308003362274,0.7511011923818803,11.913299251618058,-0.09956279788147882,-0.11235257028810341
S3,0.40241260324186623,0.18209354337177364,1.9497050292667875,-0.14616526525262497,2.75313428635973,0.7507493831756722,11.88814390143166,-0.09956279788147848,-0.11235257028810341
S4,0.39704225645764346,0.17369274350703912,2.0132616212417513,-0.140765490622334,2.820593703060971,0.7354747382647188,11.60920484623953,-0.08638670204763599,-0.10334391700399281
S5,0.3912044220936792,0.1770494894366281,1.9546744518577157,-0.14147146453131942,2.765253214771613,0.7289176018150664,11.775343101378024,-0.09527090051732634,-0.10974296006264828
