symbol,group,watchlist_section,exit,exit_label,period,bars,cagr,sharpe,max_drawdown,calmar,turnover_per_year
LYV,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,-0.01906345143390009,-0.05958005319264783,-0.21714831068494012,-0.0877900057051754,18.03578528827038
LYV,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,-0.01569148114441854,-0.035597667324024945,-0.20328553141243355,-0.07718936530009632,17.53479125248509
LYV,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,-0.0031990459141051364,0.04995611100249771,-0.20328553141243355,-0.015736712258260958,17.033797216699803
LYV,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,-0.007730748382234753,0.014500077947984,-0.20328553141243377,-0.03802901430574665,16.532803180914513
LYV,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,-0.036317352032605554,-0.14483357197454,-0.2955293107008611,-0.12288917111631775,16.532803180914513
LYV,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.1323765253167739,0.510031064704457,-0.4185761479188712,0.3162543445796898,18.666666666666668
LYV,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.2584669316899648,0.795283127733165,-0.22814560045858423,1.1329034229475965,18.0
LYV,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.24750680239081424,0.7708271882173208,-0.23911408074310125,1.0350992364047769,18.0
LYV,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.24750680239081424,0.7708271882173208,-0.23911408074310125,1.0350992364047769,18.0
LYV,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.24750680239081424,0.7708271882173208,-0.23911408074310125,1.0350992364047769,18.0
LYV,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2020-2022,756,0.13484722401849392,0.5106482160123371,-0.35373945527688655,0.3812049292407696,16.0
LYV,Individual equity,,channel,Donchian exit channel (Turtle),2023-present,917,0.24844091236683274,1.241503479057555,-0.18955969737468548,1.3106209590309807,18.68702290076336
LYV,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2023-present,917,0.20269635083096205,1.018499029734025,-0.2111867395425543,0.9597967716629224,17.862595419847327
LYV,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2023-present,917,0.2527892834858685,1.2258072034859562,-0.21401149607060244,1.181194880309015,16.763358778625953
LYV,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2023-present,917,0.2527892834858685,1.2258072034859562,-0.21401149607060244,1.181194880309015,16.763358778625953
LYV,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2023-present,917,0.2527892834858685,1.2258072034859562,-0.21401149607060244,1.181194880309015,16.763358778625953
LYV,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2023-present,917,0.1347016288480689,0.6973595412746705,-0.25094040069164525,0.5367873346691187,16.763358778625953
MA,Individual equity,,channel,Donchian exit channel (Turtle),2016-2019,1006,0.11037839384512682,0.8450055134627874,-0.22403619583841083,0.4926810751809888,17.284294234592444
MA,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2016-2019,1006,0.09134397331177846,0.7355751146994136,-0.22403619583841095,0.40771971229890686,17.785288270377734
MA,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2016-2019,1006,0.10052462896227232,0.7931186631319226,-0.22403619583841117,0.4486981605185661,16.783300198807158
MA,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2016-2019,1006,0.10281678588225684,0.8097641654849275,-0.22403619583841095,0.45892935066802687,15.78131212723658
MA,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2016-2019,1006,0.09153522825983051,0.7538929168982278,-0.22403619583841095,0.4085733910865524,15.78131212723658
MA,Individual equity,,c4_d10,Chandelier 4 ATR + Donchian-10,2016-2019,1006,0.12236061074466709,0.8824574228130632,-0.22403619583841072,0.546164472605674,14.278330019880716
MA,Individual equity,,channel,Donchian exit channel (Turtle),2020-2022,756,0.12104562746509884,0.5379888022161617,-0.3196591480540084,0.37867093184096023,15.666666666666666
MA,Individual equity,,c3_d10,Chandelier 3 ATR + Donchian-10,2020-2022,756,0.10162007625944058,0.4957223518521026,-0.29874968031079474,0.3401512468690288,17.666666666666668
MA,Individual equity,,c3_d20,Chandelier 3 ATR + Donchian-20,2020-2022,756,0.09794292616263656,0.48067836340192904,-0.30117301665204865,0.32520485152158246,17.666666666666668
MA,Individual equity,,c3_d55,Chandelier 3 ATR + Donchian-55,2020-2022,756,0.09794292616263656,0.48067836340192904,-0.30117301665204865,0.32520485152158246,17.666666666666668
MA,Individual equity,,c3_d100,Chandelier 3 ATR + Donchian-100,2020-2022,756,0.09794292616263656,0.48067836340192904,-0.30117301665204865,0.32520485152158246,17.666666666666668
